2026-04-25 11:50:01 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-27 19:31:15 [INFO] AFI generado: loca → /loca/
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: llegaba → /ʎegaba/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: quedarlo → /kedaɾlo/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: rama → /ɾama/
2026-04-27 19:31:15 [INFO] AFI generado: pero... → /peɾo.../
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: hubo → /ubo/
2026-04-27 19:31:15 [INFO] AFI generado: nada → /nada/
2026-04-27 19:31:15 [INFO] AFI generado: más → /más/
2026-04-27 19:31:15 [INFO] AFI generado: verdad, → /beɾdad,/
2026-04-27 19:31:15 [INFO] AFI generado: era → /eɾa/
2026-04-27 19:31:15 [INFO] AFI generado: un → /un/
2026-04-27 19:31:15 [INFO] AFI generado: viejo → /biekso/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: coro, → /coɾo,/
2026-04-27 19:31:15 [INFO] AFI generado: coro, → /coɾo,/
2026-04-27 19:31:15 [INFO] AFI generado: coro... → /coɾo.../
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: atataba → /atataba/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: cátila → /cátila/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: acá → /acá/
2026-04-27 19:31:15 [INFO] AFI generado: yo → /ʝo/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: había → /abía/
2026-04-27 19:31:15 [INFO] AFI generado: agua. → /agua./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: en → /en/
2026-04-27 19:31:15 [INFO] AFI generado: esta... → /esta.../
2026-04-27 19:31:15 [INFO] AFI generado: en → /en/
2026-04-27 19:31:15 [INFO] AFI generado: esta → /esta/
2026-04-27 19:31:15 [INFO] AFI generado: había → /abía/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: tararaña → /taɾaɾaña/
2026-04-27 19:31:15 [INFO] AFI generado: que... → /ke.../
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: vos → /bos/
2026-04-27 19:31:15 [INFO] AFI generado: quedaba → /kedaba/
2026-04-27 19:31:15 [INFO] AFI generado: agua, → /agua,/
2026-04-27 19:31:15 [INFO] AFI generado: agua → /agua/
2026-04-27 19:31:15 [INFO] AFI generado: le... → /le.../
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: mira... → /miɾa.../
2026-04-27 19:31:15 [INFO] AFI generado: espera, → /espeɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: espera... → /espeɾa.../
2026-04-27 19:31:15 [INFO] AFI generado: no, → /no,/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: toca. → /toca./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: mira, → /miɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: chish, → /tʃis,/
2026-04-27 19:31:15 [INFO] AFI generado: chish, → /tʃis,/
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: javiro. → /ksabiɾo./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: lo → /lo/
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: ahí → /aí/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: velo. → /belo./
2026-04-27 19:31:15 [INFO] AFI generado: esto → /esto/
2026-04-27 19:31:15 [INFO] AFI generado: es → /es/
2026-04-27 19:31:15 [INFO] AFI generado: toda → /toda/
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: rana → /ɾana/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: estaba → /estaba/
2026-04-27 19:31:15 [INFO] AFI generado: lola → /lola/
2026-04-27 19:31:15 [INFO] AFI generado: lolo → /lolo/
2026-04-27 19:31:15 [INFO] AFI generado: o → /o/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: mamá → /mamá/
2026-04-27 19:31:15 [INFO] AFI generado: rana. → /ɾana./
2026-04-27 19:31:15 [INFO] AFI generado: tenía → /tenía/
2026-04-27 19:31:15 [INFO] AFI generado: bebé → /bebé/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: atato → /atato/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: poella. → /poeʎa./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: ya... → /ʝa.../
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: llegó → /ʎegó/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: ella → /eʎa/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: ya... → /ʝa.../
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: atata → /atata/
2026-04-27 19:31:15 [INFO] AFI generado: a → /a/
2026-04-27 19:31:15 [INFO] AFI generado: pómelas → /pómelas/
2026-04-27 19:31:15 [INFO] AFI generado: en → /en/
2026-04-27 19:31:15 [INFO] AFI generado: el → /el/
2026-04-27 19:31:15 [INFO] AFI generado: autobot → /autobot/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: viví → /bibí/
2026-04-27 19:31:16 [INFO] AFI generado: un → /un/
2026-04-27 19:31:16 [INFO] AFI generado: colorado → /coloɾado/
2026-04-27 19:31:16 [INFO] AFI generado: a → /a/
2026-04-27 19:31:16 [INFO] AFI generado: este → /este/
2026-04-27 19:31:16 [INFO] AFI generado: puerto → /pueɾto/
2026-04-27 19:31:16 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:16 [INFO] AFI generado: acabaron. → /acabaɾon./
